Timestamp,TX_ROOM_TEMPERATURE,TX_ROOM_HUMIDITY,MULTIPLEXER_I_CN,MULTIPLEXER_I_Eb-No,MULTIPLEXER_I_LINK_MARGIN,MULTIPLEXER_I_BITRATE,TRANSCODER_BITRATE,PA1_DC,PA2_DC,PA3_DC,PA4_DC,PA5_DC,PA6_DC,PA7_DC,PA8_DC,PA9_DC,PA10_DC,PA11_DC,PA12_DC,PA13_DC,PA14_DC,PA15_DC,PA16_DC,PA17_DC,PA18_DC,EXCITER_A_MER,EXCITER_B_MER,TRANSMITTER_FWD_POWER,TRANSMITTER_REFLECTED_POWER,PA1_FWD_POWER,PA1_TEMP,PA2_FWD_POWER,PA2_TEMP,PA3_FWD_POWER,PA3_TEMP,PA4_FWD_POWER,PA4_TEMP,PA5_FWD_POWER,PA5_TEMP,PA6_FWD_POWER,PA6_TEMP,PA7_FWD_POWER,PA7_TEMP,PA8_FWD_POWER,PA8_TEMP,PA9_FWD_POWER,PA9_TEMP,PA10_FWD_POWER,PA10_TEMP,PA11_FWD_POWER,PA11_TEMP,PA12_FWD_POWER,PA12_TEMP,PA13_FWD_POWER,PA13_TEMP,PA14_FWD_POWER,PA14_TEMP,PA15_FWD_POWER,PA15_TEMP,PA16_FWD_POWER,PA16_TEMP,PA17_FWD_POWER,PA17_TEMP,PA18_FWD_POWER,PA18_TEMP
2025-10-09T16:00,22.4,43,15,12.49,9.5,27.93,27.51,43.65,43.23,43.46,43.54,43.48,43.55,43.49,43.46,43.58,43.5,43.43,43.44,43.42,43.41,43.64,43.65,43.56,43.57,39,34.67568767,19665,41,851.2,50,1178.2,51,851.2,50,998.4,49,957,50,780.4,48,858.9,49,808.6,49,1183.2,50,1024.8,49,1177.7,50,985.3,49,1149.3,50,1167.7,50,886.1,50,907.2,50,811.7,50,1169.6,51
2025-10-09T16:15,22.3,42.5,14.9,12.39,9.4,27.9,27.64,43.58,43.2,43.44,43.5,43.5,43.57,43.48,43.48,43.55,43.48,43.42,43.44,43.46,43.45,43.59,43.76,43.58,43.55,39,34.66992014,19728,41,857,49,1173.7,50,856.7,49,1004.9,49,964,50,783.4,48,863.3,49,815.6,49,1176.7,50,1027.5,49,1167.7,49,987.8,49,1159.7,49,1168.1,50,888.8,49,915.8,49,820.4,49,1179.7,51
2025-10-09T16:30,22.2,42,14.85,12.34,9.35,27.92,27.65,43.55,43.18,43.48,43.53,43.49,43.56,43.47,43.46,43.5,43.48,43.45,43.44,43.44,43.45,43.63,43.48,43.56,43.56,39,34.66415262,19884,41,865.9,49,1164.7,50,859.6,49,1010.9,49,970.2,49,791.5,47,871.8,49,821.5,48,1178.2,50,1039.8,49,1173.7,49,995.9,49,1167.2,49,1174.2,50,893.3,49,918.5,49,825.4,49,1168.6,51
2025-10-09T16:45,21.7,41,14.77,12.26,9.27,27.79,27.71,43.62,43.23,43.47,43.53,43.45,43.56,43.48,43.48,43.49,43.51,43.44,43.43,43.46,43.47,43.62,43.61,43.57,43.56,39,34.65838509,19954,42,868.5,49,1180.2,50,862.9,49,1015.7,48,970.6,49,790.1,47,871.8,49,824,48,1179.2,50,1043.9,48,1179.7,49,996.7,49,1169.1,49,1181.7,49,891.8,49,918.5,49,826.1,49,1171.7,51
2025-10-09T17:00,22.3,39,14.8,12.29,9.3,27.87,27.71,43.5,43.18,43.46,43.52,43.47,43.55,43.48,43.47,43.54,43.47,43.43,43.45,43.46,43.45,43.61,43.53,43.58,43.57,39,34.65261757,20116,42,879.3,49,1179.7,50,867,49,1025.3,48,982.3,49,801.4,47,883.8,48,832.5,48,1174.2,49,1054.2,48,1175.7,49,1005.3,49,1181.7,49,1165.7,49,900.6,49,926,49,833.5,49,1181.2,51
2025-10-09T17:15,22.4,39,14.81,12.29,9.3,27.84,27.64,43.51,43.23,43.49,43.49,43.44,43.56,43.51,43.46,43.53,43.48,43.42,43.46,43.48,43.45,43.62,43.6,43.55,43.55,39,34.64685004,20019,43,868.5,49,1175.7,50,868.5,49,1017.8,48,979,49,800,47,879.7,48,830,48,1183.2,49,1054.2,48,1166.7,49,1001.4,49,1177.2,49,1181.2,49,899.5,49,921.7,49,828.6,49,1179.2,51
2025-10-09T17:30,22.1,44,14.88,12.37,9.38,27.8,27.77,43.69,43.28,43.49,43.52,43.51,43.56,43.49,43.46,43.51,43.48,43.44,43.44,43.45,43.44,43.63,43.54,43.56,43.53,39,34.64108252,20236,42,879.7,49,1178.7,50,877.4,49,1033.2,48,993.3,49,808.9,47,886.1,48,836.4,48,1182.2,49,1078.3,48,1170.7,49,1012.6,49,1181.7,49,1168.6,49,906,49,933.2,49,840.3,49,1172.7,50
2025-10-09T17:45,22.1,41,14.9,12.39,9.4,27.98,27.44,43.62,43.25,43.46,43.5,43.47,43.55,43.48,43.47,43.55,43.44,43.43,43.44,43.45,43.46,43.61,43.5,43.58,43.56,39,34.635315,20225,43,876.7,49,1173.7,50,879.3,49,1035.4,48,993.8,49,812.1,47,892.6,48,841.1,48,1166.2,49,1080.7,48,1177.2,49,1014.8,48,1166.7,49,1173.2,49,909.9,49,932.4,48,843.6,49,1180.2,50
2025-10-09T18:00,22.2,37,14.84,12.33,9.27,27.58,27.53,43.44,43.19,43.47,43.51,43.5,43.56,43.48,43.47,43.55,43.48,43.41,43.44,43.46,43.43,43.62,43.51,43.55,43.56,39,34.62954747,20183,43,880.4,48,1181.2,50,877.8,48,1035,48,989.9,49,810.3,47,889.2,48,840.3,48,1178.7,49,1080.2,48,1170.1,49,1012.6,48,1177.7,49,1169.1,49,905.7,49,931.2,48,841.4,49,1180.2,50
2025-10-09T18:15,21.8,34,14.74,12.23,9.24,27.91,27.59,43.55,43.22,43.46,43.49,43.5,43.54,43.48,43.48,43.59,43.46,43.44,43.44,43.42,43.47,43.62,43.53,43.59,43.59,39,34.62377995,20277,43,891.1,48,1180.2,49,880.1,48,1038.1,48,993.8,49,812.1,47,893.3,48,846.5,48,1167.2,49,1085.3,48,1176.2,48,1018.7,48,1170.7,48,1178.2,49,906.8,49,937.6,48,845,49,1180.2,50
2025-10-09T18:30,21.9,36,14.8,12.29,9.3,27.91,27.63,43.59,43.21,43.48,43.53,43.52,43.56,43.48,43.46,43.54,43.48,43.42,43.44,43.46,43.46,43.64,43.55,43.54,43.55,39,34.61801242,20401,43,887.6,48,1175.2,49,881.6,48,1043.9,48,998.4,48,814.9,47,898.7,48,849.4,48,1175.2,48,1085.8,48,1178.7,48,1022.6,48,1175.2,48,1177.2,48,912.7,48,938.8,48,851.2,48,1167.2,50
2025-10-09T18:45,22.2,36,14.7,12.19,9.2,27.77,27.44,43.63,43.23,43.49,43.47,43.44,43.57,43.49,43.46,43.47,43.47,43.44,43.45,43.48,43.45,43.63,43.65,43.57,43.56,39,34.6122449,20161,43,875.6,48,1172.2,50,880.4,48,1042.5,48,993.8,49,812.1,47,896.4,48,845.4,48,1167.2,49,1072.8,48,1173.7,48,1018.7,48,1167.2,48,1172.7,49,904.5,49,931.6,48,846.1,49,1180.2,50
2025-10-09T19:00,21.9,35,14.68,12.17,9.18,27.79,27.65,43.65,43.22,43.46,43.52,43.5,43.55,43.5,43.46,43.57,43.47,43.43,43.44,43.46,43.43,43.6,43.73,43.56,43.58,39,34.60647737,20088,42,876.3,48,1175.2,50,876.3,48,1037.2,48,986.1,49,810.7,47,893.3,48,843.2,48,1183.2,49,1080.7,48,1173.2,48,1008.3,48,1183.2,49,1180.7,49,899.9,49,927.2,48,843.2,49,1172.7,50
2025-10-09T19:15,21.9,36,14.6,12.09,9.28,27.68,27.65,43.59,43.21,43.47,43.49,43.46,43.56,43.48,43.47,43.6,43.48,43.42,43.43,43.45,43.46,43.6,43.8,43.57,43.56,39,34.60070985,20328,43,893,48,1177.2,49,890.7,48,1048.8,47,998,48,819,46,904.5,48,853,47,1181.2,48,1096,47,1173.7,48,1027.5,48,1168.1,48,1167.2,48,911.9,48,944.8,48,853,48,1174.7,50
2025-10-09T19:30,22.2,35,14.5,11.99,9,27.85,27.65,43.53,43.23,43.46,43.52,43.51,43.57,43.48,43.46,43.59,43.49,43.44,43.44,43.49,43.44,43.61,43.65,43.57,43.57,39,34.59494232,20407,44,897.6,48,1170.7,49,898.3,48,1064.1,47,1012.2,48,828.9,46,915,47,864.8,47,1170.7,48,1101.2,47,1165.7,48,1040.7,48,1173.2,48,1170.7,48,917.4,48,952.1,48,861.4,48,1170.7,49
2025-10-09T19:45,21.8,35,14.61,12.1,9.11,27.92,27.71,43.53,43.26,43.49,43.51,43.46,43.55,43.48,43.46,43.53,43.46,43.4,43.45,43.49,43.48,43.62,44.04,43.56,43.54,39,34.5891748,20581,44,905.3,48,1175.2,49,905.7,48,1076,47,1020.9,48,836,46,922.5,47,871.8,47,1174.7,48,1105.4,47,1172.2,48,1048.3,48,1178.2,48,1179.2,48,923.3,48,958.7,48,868.9,48,1181.2,49
2025-10-09T20:00,22.1,36,14.78,12.27,9.28,27.85,27.56,43.49,43.27,43.49,43.51,43.44,43.56,43.49,43.48,43.55,43.48,43.45,43.44,43.43,43.45,43.61,43.68,43.56,43.56,39,34.58340728,20366,43,886.9,48,1175.2,49,893,48,1057.8,48,1008.3,48,824,46,915.4,48,859.2,47,1180.7,48,1084.4,48,1171.7,48,1033.2,48,1177.2,48,1169.6,48,915.4,48,945.2,48,854.1,48,1183.2,50
2025-10-09T20:15,21.9,36,14.8,12.29,9.3,27.86,27.67,43.63,43.22,43.46,43.52,43.5,43.56,43.49,43.47,43.55,43.48,43.41,43.42,43.48,43.43,43.6,43.64,43.55,43.57,39,34.57763975,20691,44,909.5,48,1174.2,48,905.7,48,1075.6,47,1020,48,836.4,46,924.8,47,873.7,47,1167.2,48,1109.7,47,1177.7,47,1050.6,47,1170.7,47,1170.7,48,927.2,48,963.2,47,868.5,48,1168.6,49
2025-10-09T20:30,22.4,35,14.74,12.23,9.24,27.85,27.65,43.57,43.24,43.45,43.48,43.46,43.55,43.48,43.47,43.49,43.48,43.41,43.44,43.47,43.47,43.63,43.75,43.58,43.56,39,34.57187223,20734,44,911.1,47,1176.2,48,909.9,47,1083.9,47,1026.6,48,841.1,46,928.8,47,877.8,47,1175.7,48,1117.3,47,1171.2,47,1056.9,47,1174.7,47,1171.7,47,932.4,47,970.6,47,876.3,48,1180.7,49
2025-10-09T20:45,21.7,35,14.78,12.27,9.3,27.87,27.63,43.61,43.22,43.47,43.47,43.47,43.56,43.49,43.46,43.53,43.46,43.45,43.45,43.43,43.46,43.61,43.69,43.55,43.55,39,34.5661047,20319,44,878.2,48,1178.7,50,879.3,48,1036.7,48,990.4,49,811.4,47,895.6,48,844.3,48,1182.2,49,1072.8,48,1186.8,49,1009.2,48,1175.7,49,1173.7,49,902.2,49,930.8,48,842.9,49,1177.2,50
2025-10-09T21:00,22.1,38,14.44,11.93,8.97,27.86,27.12,43.57,43.2,43.48,43.51,43.47,43.56,43.48,43.47,43.55,43.48,43.43,43.45,43.44,43.43,43.61,43.54,43.57,43.57,39,34.56033718,20637,44,913.8,47,1171.2,48,905.3,48,1074.7,47,1023.1,48,835,46,924.4,47,877.8,47,1182.7,48,1114.5,47,1172.2,47,1052.4,47,1166.7,47,1176.7,48,931.2,48,963.6,47,873.7,48,1178.2,49
2025-10-09T21:15,21.9,36,14.5,11.99,9,27.8,27.66,43.7,43.2,43.46,43.52,43.49,43.56,43.49,43.46,43.52,43.45,43.41,43.42,43.46,43.45,43.63,43.61,43.59,43.56,39,34.55456965,21217,46,946.5,47,1172.2,47,936.4,47,1112.6,46,1057.8,47,866.3,45,956.6,46,908.8,46,1168.6,47,1147.8,46,1170.7,46,1085.3,47,1183.2,47,1174.7,47,958.7,47,992.9,47,894.9,47,1173.7,48
2025-10-09T22:00,21.9,40,14.41,11.9,8.91,27.83,27.63,43.57,43.1,43.46,43.49,43.49,43.55,43.48,43.47,43.55,43.46,43.4,43.43,43.44,43.44,43.62,43.96,43.59,43.56,39,34.54880213,21152,45,944.8,47,1172.7,47,931.2,47,1092.3,46,1059.6,47,863.7,45,955.4,46,904.9,46,1179.2,47,1147.8,46,1166.2,47,1082,47,1174.7,47,1180.7,47,953.8,47,993.3,47,894.9,47,1182.7,48
2025-10-09T22:15,22,38,14.34,11.83,8.84,27.81,27.67,43.51,43.13,43.47,43.52,43.43,43.56,43.48,43.45,43.51,43.44,43.43,43.44,43.45,43.46,43.62,44,43.55,43.57,39,34.54303461,20775,45,927.2,47,1170.1,48,916.6,47,1079.7,47,1040.3,47,849.4,45,936.8,47,888.4,47,1178.7,47,1127.4,47,1174.2,47,1059.6,47,1177.2,47,1183.2,47,934.4,47,959.5,47,878.9,47,1172.7,49
2025-10-09T22:30,22,36,14.38,11.87,8.88,27.85,27.67,43.56,43.43,43.46,43.5,43.48,43.57,43.49,43.46,43.54,43.48,43.49,43.44,43.44,43.47,43.61,43.61,43.58,43.55,39,34.53726708,20175,43,870.7,48,1178.2,50,875.6,48,1024,48,987,49,805.2,47,896.4,48,834.6,48,1175.2,49,1056.4,48,1172.7,49,1004,48,1182.7,49,1182.7,49,890.7,49,927.6,48,840,49,1183.2,50
2025-10-09T22:45,22.1,39,14.38,11.87,8.88,27.84,27.63,43.47,43.15,43.46,43.49,43.48,43.56,43.49,43.44,43.5,43.47,43.42,43.44,43.46,43.43,43.6,43.84,43.58,43.55,39,34.53149956,21189,45,947.7,47,1170.1,47,944,47,1118.3,46,1066.4,47,871.5,45,961.6,46,913.1,46,1180.7,47,1143.9,46,1175.2,46,1089,47,1173.7,46,1167.7,47,953.4,47,985.3,47,900.3,47,1170.7,48
2025-10-09T23:00,21.9,38,14.47,11.96,8.97,27.8,27.7,43.53,43.46,43.49,43.51,43.46,43.56,43.49,43.48,43.56,43.44,43.43,43.44,43.47,43.48,43.64,43.3,43.55,43.56,39,34.52573203,20576,44,903,48,1174.2,49,897.9,48,1062.8,47,1012.6,48,829.6,46,923.3,47,860.3,47,1167.7,48,1105,47,1176.7,48,1036.7,48,1168.6,48,1182.2,48,913.8,48,952.1,48,862.2,48,1178.2,49
2025-10-09T23:15,21.5,42,14.32,11.81,8.82,27.81,27.65,43.66,43.41,43.48,43.5,43.45,43.56,43.48,43.47,43.56,43.45,43.44,43.44,43.47,43.45,43.64,43.47,43.54,43.57,39,34.51996451,21204,45,934.4,47,1174.7,48,934.4,47,1114,46,1068.2,47,869.6,45,968.2,47,910.7,46,1180.2,47,1143.4,46,1171.7,47,1090.4,47,1181.2,47,1178.7,47,963.6,47,1002.3,47,903.3,47,1178.2,48
2025-10-09T23:30,21.5,45,14.34,11.83,8.84,27.85,27.66,43.55,43.15,43.46,43.49,43.46,43.58,43.49,43.47,43.51,43.45,43.42,43.44,43.47,43.47,43.63,43.79,43.54,43.55,39,34.51419698,21168,45,946,47,1178.2,47,938.8,47,1110.2,46,1081.6,47,885,45,959.9,46,902.2,46,1173.2,46,1163.7,46,1182.2,46,1095.1,46,1173.2,46,1173.7,47,974,47,1007,47,911.1,47,1169.1,48
2025-10-09T23:45,22.4,46,14.47,11.96,8.97,27.86,27.64,43.5,43.16,43.48,43.5,43.42,43.56,43.49,43.47,43.56,43.45,43.41,43.44,43.44,43.46,43.63,44.1,43.55,43.57,39,34.50842946,21070,45,932.4,47,1175.2,48,926.4,47,1089.9,46,1071.9,47,881.6,45,956.2,46,897.2,46,1166.7,47,1143.4,46,1174.7,47,1087.6,47,1171.7,47,1167.2,47,962.4,47,998.9,47,903.3,47,1181.7,48
2025-10-10T00:00,21.7,45,14.4,11.89,8.9,27.82,27.63,43.57,43.41,43.48,43.51,43.45,43.57,43.48,43.49,43.62,43.47,43.44,43.43,43.46,43.39,43.62,43.7,43.55,43.56,39,34.50266193,20694,44,910.7,48,1171.2,49,910.7,47,1062.3,47,1056.9,48,868.9,46,940.4,47,877.1,47,1173.7,47,1113.5,47,1176.7,47,1061,47,1180.2,47,1169.6,48,944,48,976.5,47,886.9,48,1183.2,49
2025-10-10T00:15,21.9,41,14.4,12.06,9.07,27.82,27.66,43.55,43.43,43.48,43.49,43.45,43.57,43.5,43.46,43.49,43.52,43.46,43.44,43.44,43.45,43.6,43.52,43.58,43.57,39,34.49689441,20623,43,904.5,48,1171.7,49,908.8,48,1061.9,47,1044.3,48,851.2,46,940.8,47,875.2,47,1175.7,48,1095.1,47,1174.7,48,1050.6,48,1180.2,48,1167.2,48,932,48,970.2,48,873.7,48,1168.1,49
2025-10-10T00:30,22.2,42,14.57,12.06,9.07,27.83,27.68,43.6,43.14,43.45,43.47,43.43,43.58,43.49,43.47,43.54,43.45,43.41,43.45,43.43,43.43,43.62,44.1,43.55,43.55,39,34.49112689,21331,45,952.1,46,1168.1,47,940.4,46,1113.5,46,1081.1,47,891.8,45,959.1,46,903,46,1180.2,46,1157.7,46,1166.7,46,1095.6,46,1177.2,46,1177.7,46,974.4,47,1006.2,46,910.3,47,1169.6,48
2025-10-10T00:45,22.4,46,14.55,12.04,9.05,27.84,27.66,43.75,43.14,43.49,43.51,43.46,43.57,43.49,43.48,43.59,43.48,43.42,43.44,43.47,43.51,43.63,43.58,43.55,43.57,39,34.48535936,21048,44,935.2,47,1178.2,47,921.3,47,1090.4,46,1064.6,47,873.3,45,944,46,884.6,46,1165.7,47,1156.7,46,1182.7,47,1069.2,47,1175.2,48,1177.7,47,950.9,47,982.8,47,895.6,47,1175.7,48
2025-10-10T01:00,21.7,43,14.6,12.09,9.1,27.85,27.66,43.65,43.14,43.47,43.51,43.47,43.58,43.48,43.47,43.45,43.46,43.43,43.48,43.37,43.5,43.61,43.84,43.57,43.57,39,34.47959184,21012,45,935.2,47,1175.7,48,918.5,47,1088.1,46,1060.5,47,874.1,45,938.8,47,881.6,46,1179.7,47,1165.2,46,1172.7,47,1069.6,47,1166.7,48,1171.2,47,947.3,47,968.6,47,894.9,47,1181.7,48
2025-10-10T01:15,21.9,41,14.61,12.1,9.11,27.83,27.62,43.6,43.16,43.47,43.5,43.45,43.55,43.49,43.46,43.52,43.52,43.44,43.46,43.78,43.52,43.59,43.83,43.55,43.55,39,34.47382431,20218,42,866.6,49,1176.7,50,870.7,49,1018.7,48,1006.2,49,824,47,887.6,48,826.1,48,1182.7,49,1066.9,48,1167.7,49,1003.1,49,1175.7,48,1167.7,49,891.4,49,927.2,49,850.5,49,1167.7,50
2025-10-10T01:30,22.5,45,14.58,12.07,9.08,27.84,27.67,43.57,43.15,43.47,43.51,43.49,43.58,43.48,43.47,43.58,43.47,43.39,43.48,43.69,43.45,43.63,44.19,43.53,43.58,39,34.46805679,21127,45,940.4,46,1175.7,47,931.2,47,1102.1,46,1074.2,47,881.6,45,952.5,46,894.9,46,1167.2,47,1152.3,46,1171.7,46,1083,46,1179.7,46,1184.2,47,956.6,47,979.4,46,903.3,47,1170.7,48
2025-10-10T01:45,21.9,41,14.6,12.09,9.1,27.86,27.65,43.56,43.12,43.47,43.52,43.42,43.57,43.48,43.46,43.55,43.45,43.4,43.46,43.76,43.45,43.6,43.96,43.55,43.57,39,34.46228926,20789,44,911.5,47,1175.7,48,903.3,47,1064.1,47,1039.4,48,851.2,46,924.8,47,860.7,47,1172.2,48,1143.4,47,1179.2,47,1047.9,47,1177.7,48,1173.7,48,918.9,48,961.1,47,878.6,48,1179.7,49
2025-10-10T02:00,22,41,14.58,12.07,9.08,27.88,27.7,43.5,43.1,43.48,43.5,43.45,43.58,43.48,43.46,43.66,43.5,43.39,43.45,43.76,43.47,43.61,43.67,43.56,43.57,39,34.45652174,20809,44,922.5,47,1173.2,48,907.2,47,1075.1,47,1052.4,47,861.8,45,931.6,47,871.5,46,1174.2,47,1153.7,47,1173.7,47,1053.7,47,1177.7,48,1168.6,47,928.4,47,966.9,47,885,47,1175.2,49
2025-10-10T02:15,22,41,14.58,12.07,9.08,27.88,27.7,43.5,43.1,43.48,43.5,43.45,43.58,43.48,43.46,43.66,43.5,43.39,43.45,43.76,43.47,43.61,43.67,43.56,43.57,39,34.45075421,20809,44,922.5,47,1173.2,48,907.2,47,1075.1,47,1052.4,47,861.8,45,931.6,47,871.5,46,1174.2,47,1153.7,47,1173.7,47,1053.7,47,1177.7,48,1168.6,47,928.4,47,966.9,47,885,47,1175.2,49
2025-10-10T02:30,22,41,14.58,12.07,9.08,27.88,27.7,43.5,43.1,43.48,43.5,43.45,43.58,43.48,43.46,43.66,43.5,43.39,43.45,43.76,43.47,43.61,43.67,43.56,43.57,39,34.44498669,20809,44,922.5,47,1173.2,48,907.2,47,1075.1,47,1052.4,47,861.8,45,931.6,47,871.5,46,1174.2,47,1153.7,47,1173.7,47,1053.7,47,1177.7,48,1168.6,47,928.4,47,966.9,47,885,47,1175.2,49
2025-10-10T02:45,22,41,14.58,12.07,9.08,27.88,27.7,43.5,43.1,43.48,43.5,43.45,43.58,43.48,43.46,43.66,43.5,43.39,43.45,43.76,43.47,43.61,43.67,43.56,43.57,39,34.43921917,20809,44,922.5,47,1173.2,48,907.2,47,1075.1,47,1052.4,47,861.8,45,931.6,47,871.5,46,1174.2,47,1153.7,47,1173.7,47,1053.7,47,1177.7,48,1168.6,47,928.4,47,966.9,47,885,47,1175.2,49
2025-10-10T03:00,22,41,14.58,12.07,9.08,27.88,27.7,43.5,43.1,43.48,43.5,43.45,43.58,43.48,43.46,43.66,43.5,43.39,43.45,43.76,43.47,43.61,43.67,43.56,43.57,39,34.43345164,20809,44,922.5,47,1173.2,48,907.2,47,1075.1,47,1052.4,47,861.8,45,931.6,47,871.5,46,1174.2,47,1153.7,47,1173.7,47,1053.7,47,1177.7,48,1168.6,47,928.4,47,966.9,47,885,47,1175.2,49
2025-10-10T03:15,22,41,14.58,12.07,9.08,27.88,27.7,43.5,43.1,43.48,43.5,43.45,43.58,43.48,43.46,43.66,43.5,43.39,43.45,43.76,43.47,43.61,43.67,43.56,43.57,39,34.42768412,20809,44,922.5,47,1173.2,48,907.2,47,1075.1,47,1052.4,47,861.8,45,931.6,47,871.5,46,1174.2,47,1153.7,47,1173.7,47,1053.7,47,1177.7,48,1168.6,47,928.4,47,966.9,47,885,47,1175.2,49
2025-10-10T03:30,22,41,14.58,12.07,9.08,27.88,27.7,43.5,43.1,43.48,43.5,43.45,43.58,43.48,43.46,43.66,43.5,43.39,43.45,43.76,43.47,43.61,43.67,43.56,43.57,39,34.42191659,20809,44,922.5,47,1173.2,48,907.2,47,1075.1,47,1052.4,47,861.8,45,931.6,47,871.5,46,1174.2,47,1153.7,47,1173.7,47,1053.7,47,1177.7,48,1168.6,47,928.4,47,966.9,47,885,47,1175.2,49
2025-10-10T03:45,22,41,14.58,12.07,9.08,27.88,27.7,43.5,43.1,43.48,43.5,43.45,43.58,43.48,43.46,43.66,43.5,43.39,43.45,43.76,43.47,43.61,43.67,43.56,43.57,39,34.41614907,20809,44,922.5,47,1173.2,48,907.2,47,1075.1,47,1052.4,47,861.8,45,931.6,47,871.5,46,1174.2,47,1153.7,47,1173.7,47,1053.7,47,1177.7,48,1168.6,47,928.4,47,966.9,47,885,47,1175.2,49
2025-10-10T04:00,22,41,14.58,12.07,9.08,27.88,27.7,43.5,43.1,43.48,43.5,43.45,43.58,43.48,43.46,43.66,43.5,43.39,43.45,43.76,43.47,43.61,43.67,43.56,43.57,39,34.41038154,20809,44,922.5,47,1173.2,48,907.2,47,1075.1,47,1052.4,47,861.8,45,931.6,47,871.5,46,1174.2,47,1153.7,47,1173.7,47,1053.7,47,1177.7,48,1168.6,47,928.4,47,966.9,47,885,47,1175.2,49
2025-10-10T04:15,22,41,14.58,12.07,9.08,27.88,27.7,43.5,43.1,43.48,43.5,43.45,43.58,43.48,43.46,43.66,43.5,43.39,43.45,43.76,43.47,43.61,43.67,43.56,43.57,39,34.40461402,20809,44,922.5,47,1173.2,48,907.2,47,1075.1,47,1052.4,47,861.8,45,931.6,47,871.5,46,1174.2,47,1153.7,47,1173.7,47,1053.7,47,1177.7,48,1168.6,47,928.4,47,966.9,47,885,47,1175.2,49
2025-10-10T04:30,22,41,14.58,12.07,9.08,27.88,27.7,43.5,43.1,43.48,43.5,43.45,43.58,43.48,43.46,43.66,43.5,43.39,43.45,43.76,43.47,43.61,43.67,43.56,43.57,39,34.3988465,20809,44,922.5,47,1173.2,48,907.2,47,1075.1,47,1052.4,47,861.8,45,931.6,47,871.5,46,1174.2,47,1153.7,47,1173.7,47,1053.7,47,1177.7,48,1168.6,47,928.4,47,966.9,47,885,47,1175.2,49
2025-10-10T04:45,22,41,14.58,12.07,9.08,27.88,27.7,43.5,43.1,43.48,43.5,43.45,43.58,43.48,43.46,43.66,43.5,43.39,43.45,43.76,43.47,43.61,43.67,43.56,43.57,39,34.39307897,20809,44,922.5,47,1173.2,48,907.2,47,1075.1,47,1052.4,47,861.8,45,931.6,47,871.5,46,1174.2,47,1153.7,47,1173.7,47,1053.7,47,1177.7,48,1168.6,47,928.4,47,966.9,47,885,47,1175.2,49
2025-10-10T05:00,22,41,14.58,12.07,9.08,27.88,27.7,43.5,43.1,43.48,43.5,43.45,43.58,43.48,43.46,43.66,43.5,43.39,43.45,43.76,43.47,43.61,43.67,43.56,43.57,39,34.38731145,20809,44,922.5,47,1173.2,48,907.2,47,1075.1,47,1052.4,47,861.8,45,931.6,47,871.5,46,1174.2,47,1153.7,47,1173.7,47,1053.7,47,1177.7,48,1168.6,47,928.4,47,966.9,47,885,47,1175.2,49
2025-10-10T05:15,22,41,14.58,12.07,9.08,27.88,27.7,43.5,43.1,43.48,43.5,43.45,43.58,43.48,43.46,43.66,43.5,43.39,43.45,43.76,43.47,43.61,43.67,43.56,43.57,39,34.38154392,20809,44,922.5,47,1173.2,48,907.2,47,1075.1,47,1052.4,47,861.8,45,931.6,47,871.5,46,1174.2,47,1153.7,47,1173.7,47,1053.7,47,1177.7,48,1168.6,47,928.4,47,966.9,47,885,47,1175.2,49
2025-10-10T05:30,22,41,14.58,12.07,9.08,27.88,27.7,43.5,43.1,43.48,43.5,43.45,43.58,43.48,43.46,43.66,43.5,43.39,43.45,43.76,43.47,43.61,43.67,43.56,43.57,39,34.3757764,20809,44,922.5,47,1173.2,48,907.2,47,1075.1,47,1052.4,47,861.8,45,931.6,47,871.5,46,1174.2,47,1153.7,47,1173.7,47,1053.7,47,1177.7,48,1168.6,47,928.4,47,966.9,47,885,47,1175.2,49
2025-10-10T05:45,22,41,14.58,12.07,9.08,27.88,27.7,43.5,43.1,43.48,43.5,43.45,43.58,43.48,43.46,43.66,43.5,43.39,43.45,43.76,43.47,43.61,43.67,43.56,43.57,39,34.37000887,20809,44,922.5,47,1173.2,48,907.2,47,1075.1,47,1052.4,47,861.8,45,931.6,47,871.5,46,1174.2,47,1153.7,47,1173.7,47,1053.7,47,1177.7,48,1168.6,47,928.4,47,966.9,47,885,47,1175.2,49
2025-10-10T06:00,22,41,14.58,12.07,9.08,27.88,27.7,43.5,43.1,43.48,43.5,43.45,43.58,43.48,43.46,43.66,43.5,43.39,43.45,43.76,43.47,43.61,43.67,43.56,43.57,39,34.36424135,20809,44,922.5,47,1173.2,48,907.2,47,1075.1,47,1052.4,47,861.8,45,931.6,47,871.5,46,1174.2,47,1153.7,47,1173.7,47,1053.7,47,1177.7,48,1168.6,47,928.4,47,966.9,47,885,47,1175.2,49
2025-10-10T06:15,22,41,14.58,12.07,9.08,27.88,27.7,43.5,43.1,43.48,43.5,43.45,43.58,43.48,43.46,43.66,43.5,43.39,43.45,43.76,43.47,43.61,43.67,43.56,43.57,39,34.35847382,20809,44,922.5,47,1173.2,48,907.2,47,1075.1,47,1052.4,47,861.8,45,931.6,47,871.5,46,1174.2,47,1153.7,47,1173.7,47,1053.7,47,1177.7,48,1168.6,47,928.4,47,966.9,47,885,47,1175.2,49
